Preis
0.12406
0.12406
0.12406
0.12406
0.13324
0.13324
0.13324
0.13324
0.12091
0.12091
0.12091
0.12091
0.11319
0.11319
0.11319
0.11319
0.10578
0.10578
0.10578
0.10578
0.10022
0.10022
0.10022
0.10022
0.10082
0.10082
0.10082
0.10082
0.11089
0.11089
0.11089
0.11089
0.1194
0.1194
0.1194
0.1194
0.12785
0.12785
0.12785
0.12785
0.13784
0.13784
0.13784
0.13784
0.1378
0.1378
0.1378
0.1378
0.13043
0.13043
0.13043
0.13043
0.12024
0.12024
0.12024
0.12024
0.11168
0.11168
0.11168
0.11168
0.10618
0.10618
0.10618
0.10618
0.09709
0.09709
0.09709
0.09709
0.08929
0.08929
0.08929
0.08929
0.08676
0.08676
0.08676
0.08676
0.08673
0.08673
0.08673
0.08673
0.08609
0.08609
0.08609
0.08609
0.0863
0.0863
0.0863
0.0863
0.08905
0.08905
0.08905
0.08905
0.10888
0.10888
0.10888
0.10888
0.12629
0.12629
0.12629
0.12629
0.14128
0.14128
0.14128
0.14128
0.13039
0.13039
0.13039
0.13039
0.11856
0.11856
0.11856
0.11856
0.10913
0.10913
0.10913
0.10913
0.10221
0.10221
0.10221
0.10221
0.10561
0.10561
0.10561
0.10561
0.11291
0.11291
0.11291
0.11291
0.1238
0.1238
0.1238
0.1238
0.13464
0.13464
0.13464
0.13464
0.14379
0.14379
0.14379
0.14379
0.14
0.14
0.14
0.14
0.13215
0.13215
0.13215
0.13215
0.12
0.12
0.12
0.12
0.10976
0.10976
0.10976
0.10976
0.10449
0.10449
0.10449
0.10449
0.09603
0.09603
0.09603
0.09603
0.09175
0.09175
0.09175
0.09175
0.08859
0.08859
0.08859
0.08859
0.08725
0.08725
0.08725
0.08725
0.08238
0.08238
0.08238
0.08238
0.08195
0.08195
0.08195
0.08195
0.08936
0.08936
0.08936
0.08936
0.10207
0.10207
0.10207
0.10207
0.11686
0.11686
0.11686
0.11686
0.141
0.141
0.141
0.141
0.12916
0.12916
0.12916
0.12916
0.11365
0.11365
0.11365
0.11365
0.10648
0.10648
0.10648
0.10648
0.09938
0.09938
0.09938
0.09938
0.099
0.099
0.099
0.099
0.10598
0.10598
0.10598
0.10598
0.11796
0.11796
0.11796
0.11796
0.13735
0.13735
0.13735
0.13735
0.15009
0.15009
0.15009
0.15009
0.13669
0.13669
0.13669
0.13669
0.13231
0.13231
0.13231
0.13231
0.11788
0.11788
0.11788
0.11788
0.10719
0.10719
0.10719
0.10719
0.1
0.1
0.1
0.1
0.09722
0.09722
0.09722
0.09722
0.09104
0.09104
0.09104
0.09104
0.08822
0.08822
0.08822
0.08822
0.08522
0.08522
0.08522
0.08522
0.08463
0.08463
0.08463
0.08463
0.08434
0.08434
0.08434
0.08434
0.08532
0.08532
0.08532
0.08532
0.09211
0.09211
0.09211
0.09211
0.11816
0.11816
0.11816
0.11816
0.14074
0.14074
0.14074
0.14074
0.13496
0.13496
0.13496
0.13496
0.12201
0.12201
0.12201
0.12201
0.11473
0.11473
0.11473
0.11473
0.10698
0.10698
0.10698
0.10698
0.10308
0.10308
0.10308
0.10308
0.10454
0.10454
0.10454
0.10454
0.11
0.11
0.11
0.11
0.12
0.12
0.12
0.12
0.1275
0.1275
0.1275
0.1275
0.126
0.126
0.126
0.126
0.11947
0.11947
0.11947
0.11947
0.10879
0.10879
0.10879
0.10879
0.09848
0.09848
0.09848
0.09848
0.09337
0.09337
0.09337
0.09337
0.08538
0.08538
0.08538
0.08538
0.09
0.09
0.09
0.09
0.085
0.085
0.085
0.085
0.082
0.082
0.082
0.082
0.07847
0.07847
0.07847
0.07847
0.075
0.075
0.075
0.075
0.07492
0.07492
0.07492
0.07492
0.0781
0.0781
0.0781
0.0781
0.08222
0.08222
0.08222
0.08222
0.08526
0.08526
0.08526
0.08526
0.07511
0.07511
0.07511
0.07511
0.07421
0.07421
0.07421
0.07421
0.07272
0.07272
0.07272
0.07272
0.07035
0.07035
0.07035
0.07035
0.06367
0.06367
0.06367
0.06367
0.06791
0.06791
0.06791
0.06791
0.06861
0.06861
0.06861
0.06861
0.07078
0.07078
0.07078
0.07078
0.07422
0.07422
0.07422
0.07422
0.07581
0.07581
0.07581
0.07581
0.07382
0.07382
0.07382
0.07382
0.07306
0.07306
0.07306
0.07306
0.07093
0.07093
0.07093
0.07093
0.0643
0.0643
0.0643
0.0643
0.06316
0.06316
0.06316
0.06316
0.06402
0.06402
0.06402
0.06402
0.06211
0.06211
0.06211
0.06211
0.06293
0.06293
0.06293
0.06293
0.06401
0.06401
0.06401
0.06401
0.06467
0.06467
0.06467
0.06467
0.0652
0.0652
0.0652
0.0652
0.06731
0.06731
0.06731
0.06731
0.07166
0.07166
0.07166
0.07166
0.07674
0.07674
0.07674
0.07674
0.08114
0.08114
0.08114
0.08114
0.08063
0.08063
0.08063
0.08063
0.08184
0.08184
0.08184
0.08184
0.08039
0.08039
0.08039
0.08039
0.07704
0.07704
0.07704
0.07704
0.07915
0.07915
0.07915
0.07915
0.08232
0.08232
0.08232
0.08232
0.08662
0.08662
0.08662
0.08662
0.09186
0.09186
0.09186
0.09186
0.09697
0.09697
0.09697
0.09697
0.08891
0.08891
0.08891
0.08891
0.081
0.081
0.081
0.081
0.0786
0.0786
0.0786
0.0786
0.07539
0.07539
0.07539
0.07539
0.06719
0.06719
0.06719
0.06719
0.0679
0.0679
0.0679
0.0679
0.065
0.065
0.065
0.065
0.06394
0.06394
0.06394
0.06394
0.06204
0.06204
0.06204
0.06204
0.06204
0.06204
0.06204
0.06204
0.06925
0.06925
0.06925
0.06925
0.07995
0.07995
0.07995
0.07995
0.08384
0.08384
0.08384
0.08384
0.0993
0.0993
0.0993
0.0993
0.10029
0.10029
0.10029
0.10029
0.09488
0.09488
0.09488
0.09488
0.09026
0.09026
0.09026
0.09026
0.08386
0.08386
0.08386
0.08386
0.08215
0.08215
0.08215
0.08215
0.0845
0.0845
0.0845
0.0845
0.08944
0.08944
0.08944
0.08944
0.09752
0.09752
0.09752
0.09752
0.10646
0.10646
0.10646
0.10646
0.1128
0.1128
0.1128
0.1128
0.11038
0.11038
0.11038
0.11038
0.10242
0.10242
0.10242
0.10242
0.09178
0.09178
0.09178
0.09178
0.08949
0.08949
0.08949
0.08949
0.08643
0.08643
0.08643
0.08643
0.08145
0.08145
0.08145
0.08145
0.08107
0.08107
0.08107
0.08107
0.07992
0.07992
0.07992
0.07992
0.07819
0.07819
0.07819
0.07819
0.07697
0.07697
0.07697
0.07697
0.08145
0.08145
0.08145
0.08145
0.09407
0.09407
0.09407
0.09407
0.11477
0.11477
0.11477
0.11477
0.14411
0.14411
0.14411
0.14411
0.1386
0.1386
0.1386
0.1386
0.122
0.122
0.122
0.122
0.11
0.11
0.11
0.11
0.10343
0.10343
0.10343
0.10343
0.09498
0.09498
0.09498
0.09498
0.096
0.096
0.096
0.096
0.11025
0.11025
0.11025
0.11025
0.11139
0.11139
0.11139
0.11139
0.12815
0.12815
0.12815
0.12815
0.12731
0.12731
0.12731
0.12731
0.11177
0.11177
0.11177
0.11177
0.09549
0.09549
0.09549
0.09549
0.08621
0.08621
0.08621
0.08621
0.08204
0.08204
0.08204
0.08204
0.07769
0.07769
0.07769
0.07769
0.07161
0.07161
0.07161
0.07161
0.07152
0.07152
0.07152
0.07152
0.07069
0.07069
0.07069
0.07069
0.06974
0.06974
0.06974
0.06974
0.06947
0.06947
0.06947
0.06947
0.07106
0.07106
0.07106
0.07106
0.07509
0.07509
0.07509
0.07509
0.08439
0.08439
0.08439
0.08439
0.0965
0.0965
0.0965
0.0965
0.10616
0.10616
0.10616
0.10616
0.11033
0.11033
0.11033
0.11033
0.1111
0.1111
0.1111
0.1111
0.11771
0.11771
0.11771
0.11771
0.1217
0.1217
0.1217
0.1217
0.12174
0.12174
0.12174
0.12174
0.12546
0.12546
0.12546
0.12546
0.12856
0.12856
0.12856
0.12856
0.14052
0.14052
0.14052
0.14052
0.12359
0.12359
0.12359
0.12359
0.11428
0.11428
0.11428
0.11428
0.1098
0.1098
0.1098
0.1098
0.10109
0.10109
0.10109
0.10109
0.09428
0.09428
0.09428
0.09428
0.08417
0.08417
0.08417
0.08417
0.08133
0.08133
0.08133
0.08133
0.0772
0.0772
0.0772
0.0772
0.07529
0.07529
0.07529
0.07529
0.07491
0.07491
0.07491
0.07491
0.07757
0.07757
0.07757
0.07757
0.081
0.081
0.081
0.081
0.09144
0.09144
0.09144
0.09144
0.11155
0.11155
0.11155
0.11155
0.12589
0.12589
0.12589
0.12589
0.12217
0.12217
0.12217
0.12217
0.1109
0.1109
0.1109
0.1109
0.10795
0.10795
0.10795
0.10795
0.09355
0.09355
0.09355
0.09355
0.08762
0.08762
0.08762
0.08762
0.08643
0.08643
0.08643
0.08643
0.09425
0.09425
0.09425
0.09425
0.09952
0.09952
0.09952
0.09952
0.10468
0.10468
0.10468
0.10468
0.10326
0.10326
0.10326
0.10326
0.09453
0.09453
0.09453
0.09453
0.08697
0.08697
0.08697
0.08697
0.08312
0.08312
0.08312
0.08312
0.08093
0.08093
0.08093
0.08093
0.07361
0.07361
0.07361
0.07361
0.07058
0.07058
0.07058
0.07058
0.06695
0.06695
0.06695
0.06695
0.06563
0.06563
0.06563
0.06563
0.06276
0.06276
0.06276
0.06276
0.06332
0.06332
0.06332
0.06332
0.06747
0.06747
0.06747
0.06747
0.07794
0.07794
0.07794
0.07794
0.08717
0.08717
0.08717
0.08717
0.10427
0.10427
0.10427
0.10427
0.10306
0.10306
0.10306
0.10306
0.09515
0.09515
0.09515
0.09515
0.08636
0.08636
0.08636
0.08636
0.07683
0.07683
0.07683
0.07683
0.07335
0.07335
0.07335
0.07335
0.07521
0.07521
0.07521
0.07521
0.07745
0.07745
0.07745
0.07745
0.08469
0.08469
0.08469
0.08469
0.0936
0.0936
0.0936
0.0936
0.0917
0.0917
0.0917
0.0917
0.08223
0.08223
0.08223
0.08223
0.074
0.074
0.074
0.074
0.07112
0.07112
0.07112
0.07112
0.06864
0.06864
0.06864
0.06864
0.06475
0.06475
0.06475
0.06475
0.066
0.066
0.066
0.066
0.06345
0.06345
0.06345
0.06345
0.06354
0.06354
0.06354
0.06354
0.06182
0.06182
0.06182
0.06182
0.06185
0.06185
0.06185
0.06185
0.06175
0.06175
0.06175
0.06175
0.06259
0.06259
0.06259
0.06259
0.0669
0.0669
0.0669
0.0669
0.07482
0.07482
0.07482
0.07482
0.0779
0.0779
0.0779
0.0779
0.0718
0.0718
0.0718
0.0718
0.07077
0.07077
0.07077
0.07077
0.06773
0.06773
0.06773
0.06773
0.06878
0.06878
0.06878
0.06878
0.07339
0.07339
0.07339
0.07339
0.07911
0.07911
0.07911
0.07911
0.0878
0.0878
0.0878
0.0878
0.09493
0.09493
0.09493
0.09493
0.09987
0.09987
0.09987
0.09987
0.09157
0.09157
0.09157
0.09157
0.08197
0.08197
0.08197
0.08197
0.07574
0.07574
0.07574
0.07574
0.07468
0.07468
0.07468
0.07468
0.06913
0.06913
0.06913
0.06913
0.06683
0.06683
0.06683
0.06683
0.05755
0.05755
0.05755
0.05755
0.05515
0.05515
0.05515
0.05515
0.05089
0.05089
0.05089
0.05089
0.04851
0.04851
0.04851
0.04851
0.04745
0.04745
0.04745
0.04745
0.04553
0.04553
0.04553
0.04553
0.04396
0.04396
0.04396
0.04396
0.05136
0.05136
0.05136
0.05136
0.05436
0.05436
0.05436
0.05436
0.04606
0.04606
0.04606
0.04606
0.04867
0.04867
0.04867
0.04867
0.03848
0.03848
0.03848
0.03848
0.03769
0.03769
0.03769
0.03769
0.0443
0.0443
0.0443
0.0443
0.04904
0.04904
0.04904
0.04904
0.04983
0.04983
0.04983
0.04983
0.05665
0.05665
0.05665
0.05665
0.06145
0.06145
0.06145
0.06145
0.05864
0.05864
0.05864
0.05864
0.0515
0.0515
0.0515
0.0515
0.05246
0.05246
0.05246
0.05246
0.05039
0.05039
0.05039
0.05039
0.03946
0.03946
0.03946
0.03946
0.03666
0.03666
0.03666
0.03666
0.02224
0.02224
0.02224
0.02224
0.01862
0.01862
0.01862
0.01862
0.00504
0.00504
0.00504
0.00504
0.00506
0.00506
0.00506
0.00506
0.02
0.02
0.02
0.02
0.0405
0.0405
0.0405
0.0405
0.06047
0.06047
0.06047
0.06047
0.06648
0.06648
0.06648
0.06648
0.05758
0.05758
0.05758
0.05758
0.06155
0.06155
0.06155
0.06155
0.0606
0.0606
0.0606
0.0606
0.05692
0.05692
0.05692
0.05692
0.05672
0.05672
0.05672
0.05672
0.05823
0.05823
0.05823
0.05823
0.05973
0.05973
0.05973
0.05973
0.05999
0.05999
0.05999
0.05999
0.07094
0.07094
0.07094
0.07094
0.07735
0.07735
0.07735
0.07735
0.07199
0.07199
0.07199
0.07199
0.06665
0.06665
0.06665
0.06665
0.057
0.057
0.057
0.057
0.05589
0.05589
0.05589
0.05589
0.04988
0.04988
0.04988
0.04988
0.01623
0.01623
0.01623
0.01623
0.0101
0.0101
0.0101
0.0101
0.00937
0.00937
0.00937
0.00937
0.00417
0.00417
0.00417
0.00417
0.01022
0.01022
0.01022
0.01022
0.03923
0.03923
0.03923
0.03923
0.05976
0.05976
0.05976
0.05976
0.07642
0.07642
0.07642
0.07642
0.06982
0.06982
0.06982
0.06982
0.06993
0.06993
0.06993
0.06993
0.05997
0.05997
0.05997
0.05997
0.0598
0.0598
0.0598
0.0598
0.05914
0.05914
0.05914
0.05914
0.05943
0.05943
0.05943
0.05943
0.0627
0.0627
0.0627
0.0627
0.07463
0.07463
0.07463
0.07463
0.07895
0.07895
0.07895
0.07895
0.08159
0.08159
0.08159
0.08159
0.08451
0.08451
0.08451
0.08451
0.07455
0.07455
0.07455
0.07455
0.06195
0.06195
0.06195
0.06195
0.05374
0.05374
0.05374
0.05374
0.04536
0.04536
0.04536
0.04536
0.03326
0.03326
0.03326
0.03326
0.00305
0.00305
0.00305
0.00305
-0.00003
-0.00003
-0.00003
-0.00003
-0.00064
-0.00064
-0.00064
-0.00064
-0.00441
-0.00441
-0.00441
-0.00441
-0.00484
-0.00484
-0.00484
-0.00484
-0.00018
-0.00018
-0.00018
-0.00018
0.01476
0.01476
0.01476
0.01476
0.04209
0.04209
0.04209
0.04209
0.05158
0.05158
0.05158
0.05158
0.05076
0.05076
0.05076
0.05076
0.0501
0.0501
0.0501
0.0501
0.05078
0.05078
0.05078
0.05078
0.03932
0.03932
0.03932
0.03932
0.03644
0.03644
0.03644
0.03644
0.04504
0.04504
0.04504
0.04504
0.04995
0.04995
0.04995
0.04995
0.0508
0.0508
0.0508
0.0508
0.05421
0.05421
0.05421
0.05421
0.05332
0.05332
0.05332
0.05332
0.05009
0.05009
0.05009
0.05009
0.04218
0.04218
0.04218
0.04218
0.04004
0.04004
0.04004
0.04004
0.04201
0.04201
0.04201
0.04201
0.03853
0.03853
0.03853
0.03853
0.04434
0.04434
0.04434
0.04434
0.04506
0.04506
0.04506
0.04506
0.04334
0.04334
0.04334
0.04334
0.04492
0.04492
0.04492
0.04492
0.04622
0.04622
0.04622
0.04622
0.05238
0.05238
0.05238
0.05238
0.0691
0.0691
0.0691
0.0691
0.07765
0.07765
0.07765
0.07765
0.09187
0.09187
0.09187
0.09187
0.08797
0.08797
0.08797
0.08797
0.08395
0.08395
0.08395
0.08395
0.07866
0.07866
0.07866
0.07866
0.07495
0.07495
0.07495
0.07495
0.07786
0.07786
0.07786
0.07786
0.08707
0.08707
0.08707
0.08707
0.09391
0.09391
0.09391
0.09391
0.10246
0.10246
0.10246
0.10246
0.12338
0.12338
0.12338
0.12338
0.11554
0.11554
0.11554
0.11554
0.09879
0.09879
0.09879
0.09879
0.09107
0.09107
0.09107
0.09107
0.08631
0.08631
0.08631
0.08631
0.08043
0.08043
0.08043
0.08043
0.07516
0.07516
0.07516
0.07516
0.0628
0.0628
0.0628
0.0628
0.062
0.062
0.062
0.062
0.05849
0.05849
0.05849
0.05849
0.05773
0.05773
0.05773
0.05773
0.05707
0.05707
0.05707
0.05707
0.05216
0.05216
0.05216
0.05216
0.05937
0.05937
0.05937
0.05937
0.07112
0.07112
0.07112
0.07112
0.07659
0.07659
0.07659
0.07659
0.07058
0.07058
0.07058
0.07058
0.06161
0.06161
0.06161
0.06161
0.05914
0.05914
0.05914
0.05914
0.05228
0.05228
0.05228
0.05228
0.04647
0.04647
0.04647
0.04647
0.04928
0.04928
0.04928
0.04928
0.05011
0.05011
0.05011
0.05011
0.05274
0.05274
0.05274
0.05274
0.0607
0.0607
0.0607
0.0607
0.05875
0.05875
0.05875
0.05875
0.06496
0.06496
0.06496
0.06496
0.05878
0.05878
0.05878
0.05878
0.06202
0.06202
0.06202
0.06202
0.05958
0.05958
0.05958
0.05958
0.05708
0.05708
0.05708
0.05708
0.0555
0.0555
0.0555
0.0555
0.05503
0.05503
0.05503
0.05503
0.05621
0.05621
0.05621
0.05621
0.05505
0.05505
0.05505
0.05505
0.05574
0.05574
0.05574
0.05574
0.05683
0.05683
0.05683
0.05683
0.05907
0.05907
0.05907
0.05907
0.06591
0.06591
0.06591
0.06591
0.07529
0.07529
0.07529
0.07529
0.07256
0.07256
0.07256
0.07256
0.06006
0.06006
0.06006
0.06006
0.05661
0.05661
0.05661
0.05661
0.05584
0.05584
0.05584
0.05584
0.05388
0.05388
0.05388
0.05388
0.05972
0.05972
0.05972
0.05972
0.07244
0.07244
0.07244
0.07244
0.08362
0.08362
0.08362
0.08362
0.09337
0.09337
0.09337
0.09337
0.09595
0.09595
0.09595
0.09595
0.09253
0.09253
0.09253
0.09253
0.08442
0.08442
0.08442
0.08442
0.07607
0.07607
0.07607
0.07607
0.07597
0.07597
0.07597
0.07597
0.0727
0.0727
0.0727
0.0727
0.06677
0.06677
0.06677
0.06677
0.06092
0.06092
0.06092
0.06092
0.05965
0.05965
0.05965
0.05965
0.05994
0.05994
0.05994
0.05994
0.0614
0.0614
0.0614
0.0614
0.06411
0.06411
0.06411
0.06411
0.06053
0.06053
0.06053
0.06053
0.05964
0.05964
0.05964
0.05964
0.05963
0.05963
0.05963
0.05963
0.05508
0.05508
0.05508
0.05508
0.05116
0.05116
0.05116
0.05116
0.04575
0.04575
0.04575
0.04575
0.04158
0.04158
0.04158
0.04158
0.04009
0.04009
0.04009
0.04009
0.05065
0.05065
0.05065
0.05065
0.05641
0.05641
0.05641
0.05641
0.06887
0.06887
0.06887
0.06887
0.07784
0.07784
0.07784
0.07784
0.07193
0.07193
0.07193
0.07193
0.06988
0.06988
0.06988
0.06988
0.06825
0.06825
0.06825
0.06825
0.05717
0.05717
0.05717
0.05717
0.05943
0.05943
0.05943
0.05943
0.056
0.056
0.056
0.056
0.04997
0.04997
0.04997
0.04997
0.04726
0.04726
0.04726
0.04726
0.04812
0.04812
0.04812
0.04812
0.04797
0.04797
0.04797
0.04797
0.05158
0.05158
0.05158
0.05158
0.06006
0.06006
0.06006
0.06006
0.08
0.08
0.08
0.08
0.09357
0.09357
0.09357
0.09357
0.09917
0.09917
0.09917
0.09917
0.08839
0.08839
0.08839
0.08839
0.0789
0.0789
0.0789
0.0789
0.07127
0.07127
0.07127
0.07127
0.07024
0.07024
0.07024
0.07024
0.07499
0.07499
0.07499
0.07499
0.08255
0.08255
0.08255
0.08255
0.0976
0.0976
0.0976
0.0976
0.10843
0.10843
0.10843
0.10843
0.12742
0.12742
0.12742
0.12742
0.1173
0.1173
0.1173
0.1173
0.10752
0.10752
0.10752
0.10752
0.09198
0.09198
0.09198
0.09198
0.08679
0.08679
0.08679
0.08679
0.08342
0.08342
0.08342
0.08342
0.08029
0.08029
0.08029
0.08029
0.07194
0.07194
0.07194
0.07194
0.06879
0.06879
0.06879
0.06879
0.06937
0.06937
0.06937
0.06937
0.06744
0.06744
0.06744
0.06744
0.06718
0.06718
0.06718
0.06718
0.06937
0.06937
0.06937
0.06937
0.07843
0.07843
0.07843
0.07843
0.0906
0.0906
0.0906
0.0906
0.09593
0.09593
0.09593
0.09593
0.08493
