LKW_ID;Ladetyp;Zeit;Ladezeit;Leistung;Pplus;Pminus;SOC;z;Preis;Strategie
1;NCS;10;0;0,0;0,0;0,0;0,2710478115045938;1,0;8,5e-05;epex
1;NCS;15;5;0,0;0,0;0,0;0,2710478115045938;1,0;7,75e-05;epex
1;NCS;20;10;0,0;0,0;0,0;0,2710478115045938;1,0;7,000000000000001e-05;epex
1;NCS;25;15;0,0;0,0;0,0;0,2710478115045938;1,0;6,25e-05;epex
1;NCS;30;20;0,0;0,0;0,0;0,2710478115045938;1,0;5,5e-05;epex
1;NCS;35;25;0,0;0,0;0,0;0,2710478115045938;1,0;4,75e-05;epex
1;NCS;40;30;0,0;0,0;0,0;0,2710478115045938;1,0;4e-05;epex
1;NCS;45;35;0,0;0,0;0,0;0,27104781150460155;1,0;3,2500000000000004e-05;epex
1;NCS;50;40;0,0;0,0;0,0;0,27104781150460155;1,0;2,5e-05;epex
1;NCS;55;45;0,0;0,0;0,0;0,27104781150460155;1,0;1,7500000000000005e-05;epex
1;NCS;60;50;0,0;0,0;0,0;0,27104781150460155;1,0;1e-05;epex
1;NCS;65;55;0,0;0,0;0,0;0,27104781150460155;1,0;9,166666666666668e-06;epex
1;NCS;70;60;0,0;0,0;0,0;0,27104781150460155;1,0;8,333333333333334e-06;epex
1;NCS;75;65;0,0;0,0;0,0;0,27104781150460155;1,0;7,500000000000001e-06;epex
1;NCS;80;70;0,0;0,0;0,0;0,27104781150460155;1,0;6,666666666666667e-06;epex
1;NCS;85;75;0,0;0,0;0,0;0,27104781150460155;1,0;5,833333333333334e-06;epex
1;NCS;90;80;0,0;0,0;0,0;0,27104781150460155;1,0;5e-06;epex
1;NCS;95;85;0,0;0,0;0,0;0,27104781150460155;1,0;4,166666666666667e-06;epex
1;NCS;100;90;0,0;0,0;0,0;0,27104781150460155;1,0;3,3333333333333333e-06;epex
1;NCS;105;95;0,0;0,0;0,0;0,27104781150460155;1,0;2,5e-06;epex
1;NCS;110;100;0,0;0,0;0,0;0,27104781150460155;1,0;1,666666666666667e-06;epex
1;NCS;115;105;47,83806003361653;47,83806003361653;0,0;0,27104781150460155;1,0;8,333333333333327e-07;epex
1;NCS;120;110;100,0;100,0;0,0;0,2757936507936508;1,0;0,0;epex
1;NCS;125;115;100,0;100,0;0,0;0,2857142857142857;1,0;-8,333333333333334e-07;epex
1;NCS;130;120;100,0;100,0;0,0;0,2956349206349207;1,0;-1,6666666666666669e-06;epex
1;NCS;135;125;100,0;100,0;0,0;0,3055555555555556;1,0;-2,5e-06;epex
1;NCS;140;130;100,0;100,0;0,0;0,3154761904761905;1,0;-3,3333333333333337e-06;epex
1;NCS;145;135;100,0;100,0;0,0;0,3253968253968254;1,0;-4,166666666666667e-06;epex
1;NCS;150;140;100,0;100,0;0,0;0,33531746031746035;1,0;-5e-06;epex
1;NCS;155;145;100,0;100,0;0,0;0,34523809523809523;1,0;-5,833333333333334e-06;epex
1;NCS;160;150;100,0;100,0;0,0;0,3551587301587302;1,0;-6,6666666666666675e-06;epex
1;NCS;165;155;100,0;100,0;0,0;0,36507936507936506;1,0;-7,500000000000001e-06;epex
1;NCS;170;160;100,0;100,0;0,0;0,375;1,0;-8,333333333333334e-06;epex
1;NCS;175;165;100,0;100,0;0,0;0,38492063492063494;1,0;-9,166666666666668e-06;epex
1;NCS;180;170;100,0;100,0;0,0;0,3948412698412699;1,0;-1e-05;epex
1;NCS;185;175;100,0;100,0;0,0;0,40476190476190477;1,0;-1,1666666666666668e-05;epex
1;NCS;190;180;100,0;100,0;0,0;0,4146825396825397;1,0;-1,3333333333333332e-05;epex
1;NCS;195;185;100,0;100,0;0,0;0,4246031746031746;1,0;-1,5e-05;epex
1;NCS;200;190;100,0;100,0;0,0;0,43452380952380953;1,0;-1,6666666666666667e-05;epex
1;NCS;205;195;100,0;100,0;0,0;0,4444444444444444;1,0;-1,8333333333333333e-05;epex
1;NCS;210;200;100,0;100,0;0,0;0,45436507936507936;1,0;-2e-05;epex
1;NCS;215;205;100,0;100,0;0,0;0,4642857142857143;1,0;-2,1666666666666667e-05;epex
1;NCS;220;210;100,0;100,0;0,0;0,47420634920634924;1,0;-2,3333333333333332e-05;epex
1;NCS;225;215;100,0;100,0;0,0;0,48412698412698413;1,0;-2,5e-05;epex
1;NCS;230;220;100,0;100,0;0,0;0,49404761904761907;1,0;-2,6666666666666667e-05;epex
1;NCS;235;225;100,0;100,0;0,0;0,503968253968254;1,0;-2,833333333333333e-05;epex
1;NCS;240;230;100,0;100,0;0,0;0,5138888888888888;1,0;-3e-05;epex
1;NCS;245;235;100,0;100,0;0,0;0,5238095238095238;1,0;-2,9166666666666663e-05;epex
1;NCS;250;240;100,0;100,0;0,0;0,5337301587301587;1,0;-2,8333333333333335e-05;epex
1;NCS;255;245;100,0;100,0;0,0;0,5436507936507936;1,0;-2,75e-05;epex
1;NCS;260;250;100,0;100,0;0,0;0,5535714285714285;1,0;-2,6666666666666667e-05;epex
1;NCS;265;255;100,0;100,0;0,0;0,5634920634920635;1,0;-2,5833333333333336e-05;epex
1;NCS;270;260;100,0;100,0;0,0;0,5734126984126984;1,0;-2,5e-05;epex
1;NCS;275;265;100,0;100,0;0,0;0,5833333333333334;1,0;-2,4166666666666667e-05;epex
1;NCS;280;270;100,0;100,0;0,0;0,5932539682539683;1,0;-2,3333333333333336e-05;epex
1;NCS;285;275;100,0;100,0;0,0;0,6031746031746031;1,0;-2,25e-05;epex
1;NCS;290;280;100,0;100,0;0,0;0,613095238095238;1,0;-2,1666666666666667e-05;epex
1;NCS;295;285;100,0;100,0;0,0;0,623015873015873;1,0;-2,0833333333333336e-05;epex
1;NCS;300;290;100,0;100,0;0,0;0,6329365079365079;1,0;-2e-05;epex
1;NCS;305;295;100,0;100,0;0,0;0,6428571428571429;1,0;-2,25e-05;epex
1;NCS;310;300;100,0;100,0;0,0;0,6527777777777778;1,0;-2,5e-05;epex
1;NCS;315;305;100,0;100,0;0,0;0,6626984126984127;1,0;-2,7500000000000004e-05;epex
1;NCS;320;310;100,0;100,0;0,0;0,6726190476190476;1,0;-3,0000000000000004e-05;epex
1;NCS;325;315;100,0;100,0;0,0;0,6825396825396826;1,0;-3,2500000000000004e-05;epex
1;NCS;330;320;100,0;100,0;0,0;0,6924603174603174;1,0;-3,5000000000000004e-05;epex
1;NCS;335;325;100,0;100,0;0,0;0,7023809523809523;1,0;-3,75e-05;epex
1;NCS;340;330;100,0;100,0;0,0;0,7123015873015872;1,0;-4e-05;epex
1;NCS;345;335;100,0;100,0;0,0;0,7222222222222222;1,0;-4,25e-05;epex
1;NCS;350;340;100,0;100,0;0,0;0,7321428571428571;1,0;-4,5e-05;epex
1;NCS;355;345;100,0;100,0;0,0;0,7420634920634921;1,0;-4,75e-05;epex
1;NCS;360;350;100,0;100,0;0,0;0,751984126984127;1,0;-5e-05;epex
1;NCS;365;355;100,0;100,0;0,0;0,7619047619047619;1,0;-4,75e-05;epex
1;NCS;370;360;100,0;100,0;0,0;0,7718253968253967;1,0;-4,5e-05;epex
1;NCS;375;365;100,0;100,0;0,0;0,7817460317460317;1,0;-4,25e-05;epex
1;NCS;380;370;100,0;100,0;0,0;0,7916666666666666;1,0;-4e-05;epex
1;NCS;385;375;100,0;100,0;0,0;0,8015873015873016;1,0;-3,75e-05;epex
1;NCS;390;380;100,0;100,0;0,0;0,8115079365079365;1,0;-3,5e-05;epex
1;NCS;395;385;100,0;100,0;0,0;0,8214285714285714;1,0;-3,2500000000000004e-05;epex
1;NCS;400;390;100,0;100,0;0,0;0,8313492063492063;1,0;-3e-05;epex
1;NCS;405;395;100,0;100,0;0,0;0,8412698412698413;1,0;-2,75e-05;epex
1;NCS;410;400;100,0;100,0;0,0;0,8511904761904763;1,0;-2,5e-05;epex
1;NCS;415;405;100,0;100,0;0,0;0,8611111111111112;1,0;-2,25e-05;epex
1;NCS;420;410;100,0;100,0;0,0;0,871031746031746;1,0;-2e-05;epex
1;NCS;425;415;100,0;100,0;0,0;0,8809523809523809;1,0;-1,8333333333333336e-05;epex
1;NCS;430;420;100,0;100,0;0,0;0,8908730158730159;1,0;-1,6666666666666667e-05;epex
1;NCS;435;425;100,0;100,0;0,0;0,9007936507936508;1,0;-1,5000000000000002e-05;epex
1;NCS;440;430;100,0;100,0;0,0;0,9107142857142857;1,0;-1,3333333333333332e-05;epex
1;NCS;445;435;100,0;100,0;0,0;0,9206349206349206;1,0;-1,1666666666666668e-05;epex
1;NCS;450;440;100,0;100,0;0,0;0,9305555555555556;1,0;-1e-05;epex
1;NCS;455;445;100,0;100,0;0,0;0,9404761904761905;1,0;-8,333333333333334e-06;epex
1;NCS;460;450;100,0;100,0;0,0;0,9503968253968254;1,0;-6,666666666666667e-06;epex
1;NCS;465;455;100,0;100,0;0,0;0,9603174603174603;1,0;-5e-06;epex
1;NCS;470;460;100,0;100,0;0,0;0,9702380952380952;1,0;-3,333333333333334e-06;epex
1;NCS;475;465;100,0;100,0;0,0;0,9801587301587301;1,0;-1,6666666666666654e-06;epex
1;NCS;480;470;100,0;100,0;0,0;0,990079365079365;1,0;0,0;epex
1;NCS;485;475;0,0;0,0;0,0;1,0;1,0;3,3333333333333337e-06;epex
1;NCS;490;480;0,0;0,0;0,0;1,0;1,0;6,6666666666666675e-06;epex
1;NCS;495;485;0,0;0,0;0,0;1,0;1,0;1e-05;epex
1;NCS;500;490;0,0;0,0;0,0;1,0;1,0;1,3333333333333337e-05;epex
1;NCS;505;495;0,0;0,0;0,0;1,0;1,0;1,6666666666666667e-05;epex
1;NCS;510;500;0,0;0,0;0,0;1,0;1,0;2e-05;epex
1;NCS;515;505;0,0;0,0;0,0;1,0;1,0;2,3333333333333336e-05;epex
1;NCS;520;510;0,0;0,0;0,0;1,0;1,0;2,666666666666667e-05;epex
1;NCS;525;515;0,0;0,0;0,0;1,0;1,0;3,0000000000000004e-05;epex
1;NCS;530;520;0,0;0,0;0,0;1,0;1,0;3,3333333333333335e-05;epex
1;NCS;535;525;0,0;0,0;0,0;1,0;1,0;3,666666666666667e-05;epex
1;NCS;540;530;0,0;0,0;0,0;1,0;1,0;4e-05;epex
1;NCS;545;535;0,0;0,0;0,0;1,0;1,0;4,166666666666667e-05;epex
1;NCS;550;540;;;;1,0;;4,3333333333333334e-05;epex
2;NCS;30;0;0,0;0,0;0,0;0,1707595326735897;1,0;5,5e-05;epex
2;NCS;35;5;0,0;0,0;0,0;0,1707595326735897;1,0;4,75e-05;epex
2;NCS;40;10;0,0;0,0;0,0;0,1707595326735897;1,0;4e-05;epex
2;NCS;45;15;0,0;0,0;0,0;0,1707595326735897;1,0;3,2500000000000004e-05;epex
2;NCS;50;20;0,0;0,0;0,0;0,1707595326735897;1,0;2,5e-05;epex
2;NCS;55;25;0,0;0,0;0,0;0,1707595326735897;1,0;1,7500000000000005e-05;epex
2;NCS;60;30;0,0;0,0;0,0;0,1707595326735897;1,0;1e-05;epex
2;NCS;65;35;0,0;0,0;0,0;0,1707595326735898;1,0;9,166666666666668e-06;epex
2;NCS;70;40;0,0;0,0;0,0;0,1707595326735898;1,0;8,333333333333334e-06;epex
2;NCS;75;45;0,0;0,0;0,0;0,1707595326735898;1,0;7,500000000000001e-06;epex
2;NCS;80;50;0,0;0,0;0,0;0,1707595326735898;1,0;6,666666666666667e-06;epex
2;NCS;85;55;0,0;0,0;0,0;0,1707595326735898;1,0;5,833333333333334e-06;epex
2;NCS;90;60;0,0;0,0;0,0;0,1707595326735898;1,0;5e-06;epex
2;NCS;95;65;0,0;0,0;0,0;0,1707595326735898;1,0;4,166666666666667e-06;epex
2;NCS;100;70;0,0;0,0;0,0;0,1707595326735898;1,0;3,3333333333333333e-06;epex
2;NCS;105;75;0,0;0,0;0,0;0,1707595326735898;1,0;2,5e-06;epex
2;NCS;110;80;0,0;0,0;0,0;0,1707595326735898;1,0;1,666666666666667e-06;epex
2;NCS;115;85;0,0;0,0;0,0;0,1707595326735898;1,0;8,333333333333327e-07;epex
2;NCS;120;90;64,63763770028173;64,63763770028173;0,0;0,1707595326735898;1,0;0,0;epex
2;NCS;125;95;100,0;100,0;0,0;0,17824074074075202;1,0;-8,333333333333334e-07;epex
2;NCS;130;100;100,0;100,0;0,0;0,1898148148148261;1,0;-1,6666666666666669e-06;epex
2;NCS;135;105;100,0;100,0;0,0;0,20138888888890016;1,0;-2,5e-06;epex
2;NCS;140;110;100,0;100,0;0,0;0,21296296296297423;1,0;-3,3333333333333337e-06;epex
2;NCS;145;115;100,0;100,0;0,0;0,22453703703704828;1,0;-4,166666666666667e-06;epex
2;NCS;150;120;100,0;100,0;0,0;0,23611111111112235;1,0;-5e-06;epex
2;NCS;155;125;100,0;100,0;0,0;0,24768518518519642;1,0;-5,833333333333334e-06;epex
2;NCS;160;130;100,0;100,0;0,0;0,2592592592592705;1,0;-6,6666666666666675e-06;epex
2;NCS;165;135;100,0;100,0;0,0;0,2708333333333446;1,0;-7,500000000000001e-06;epex
2;NCS;170;140;100,0;100,0;0,0;0,28240740740741865;1,0;-8,333333333333334e-06;epex
2;NCS;175;145;100,0;100,0;0,0;0,2939814814814927;1,0;-9,166666666666668e-06;epex
2;NCS;180;150;100,0;100,0;0,0;0,3055555555555556;1,0;-1e-05;epex
2;NCS;185;155;100,0;100,0;0,0;0,31712962962964086;1,0;-1,1666666666666668e-05;epex
2;NCS;190;160;100,0;100,0;0,0;0,32870370370371493;1,0;-1,3333333333333332e-05;epex
2;NCS;195;165;100,0;100,0;0,0;0,340277777777789;1,0;-1,5e-05;epex
2;NCS;200;170;100,0;100,0;0,0;0,3518518518518631;1,0;-1,6666666666666667e-05;epex
2;NCS;205;175;100,0;100,0;0,0;0,36342592592593714;1,0;-1,8333333333333333e-05;epex
2;NCS;210;180;100,0;100,0;0,0;0,3750000000000112;1,0;-2e-05;epex
2;NCS;215;185;100,0;100,0;0,0;0,3865740740740853;1,0;-2,1666666666666667e-05;epex
2;NCS;220;190;100,0;100,0;0,0;0,39814814814815935;1,0;-2,3333333333333332e-05;epex
2;NCS;225;195;100,0;100,0;0,0;0,4097222222222334;1,0;-2,5e-05;epex
2;NCS;230;200;100,0;100,0;0,0;0,4212962962963075;1,0;-2,6666666666666667e-05;epex
2;NCS;235;205;100,0;100,0;0,0;0,43287037037038156;1,0;-2,833333333333333e-05;epex
2;NCS;240;210;100,0;100,0;0,0;0,4444444444444444;1,0;-3e-05;epex
2;NCS;245;215;100,0;100,0;0,0;0,4560185185185297;1,0;-2,9166666666666663e-05;epex
2;NCS;250;220;100,0;100,0;0,0;0,4675925925926038;1,0;-2,8333333333333335e-05;epex
2;NCS;255;225;100,0;100,0;0,0;0,47916666666667784;1,0;-2,75e-05;epex
2;NCS;260;230;100,0;100,0;0,0;0,4907407407407519;1,0;-2,6666666666666667e-05;epex
2;NCS;265;235;100,0;100,0;0,0;0,502314814814826;1,0;-2,5833333333333336e-05;epex
2;NCS;270;240;100,0;100,0;0,0;0,5138888888889;1,0;-2,5e-05;epex
2;NCS;275;245;100,0;100,0;0,0;0,5254629629629741;1,0;-2,4166666666666667e-05;epex
2;NCS;280;250;100,0;100,0;0,0;0,5370370370370482;1,0;-2,3333333333333336e-05;epex
2;NCS;285;255;100,0;100,0;0,0;0,5486111111111223;1,0;-2,25e-05;epex
2;NCS;290;260;100,0;100,0;0,0;0,5601851851851963;1,0;-2,1666666666666667e-05;epex
2;NCS;295;265;100,0;100,0;0,0;0,5717592592592704;1,0;-2,0833333333333336e-05;epex
2;NCS;300;270;100,0;100,0;0,0;0,5833333333333334;1,0;-2e-05;epex
2;NCS;305;275;100,0;100,0;0,0;0,5949074074074185;1,0;-2,25e-05;epex
2;NCS;310;280;100,0;100,0;0,0;0,6064814814814926;1,0;-2,5e-05;epex
2;NCS;315;285;100,0;100,0;0,0;0,6180555555555667;1,0;-2,7500000000000004e-05;epex
2;NCS;320;290;100,0;100,0;0,0;0,6296296296296408;1,0;-3,0000000000000004e-05;epex
2;NCS;325;295;100,0;100,0;0,0;0,6412037037037148;1,0;-3,2500000000000004e-05;epex
2;NCS;330;300;100,0;100,0;0,0;0,6527777777777889;1,0;-3,5000000000000004e-05;epex
2;NCS;335;305;100,0;100,0;0,0;0,664351851851863;1,0;-3,75e-05;epex
2;NCS;340;310;100,0;100,0;0,0;0,675925925925937;1,0;-4e-05;epex
2;NCS;345;315;100,0;100,0;0,0;0,6875000000000111;1,0;-4,25e-05;epex
2;NCS;350;320;100,0;100,0;0,0;0,6990740740740852;1,0;-4,5e-05;epex
2;NCS;355;325;100,0;100,0;0,0;0,7106481481481592;1,0;-4,75e-05;epex
2;NCS;360;330;100,0;100,0;0,0;0,7222222222222222;1,0;-5e-05;epex
2;NCS;365;335;100,0;100,0;0,0;0,7337962962963074;1,0;-4,75e-05;epex
2;NCS;370;340;100,0;100,0;0,0;0,7453703703703815;1,0;-4,5e-05;epex
2;NCS;375;345;100,0;100,0;0,0;0,7569444444444555;1,0;-4,25e-05;epex
2;NCS;380;350;100,0;100,0;0,0;0,7685185185185296;1,0;-4e-05;epex
2;NCS;385;355;100,0;100,0;0,0;0,7800925925926037;1,0;-3,75e-05;epex
2;NCS;390;360;100,0;100,0;0,0;0,7916666666666777;1,0;-3,5e-05;epex
2;NCS;395;365;100,0;100,0;0,0;0,8032407407407518;1,0;-3,2500000000000004e-05;epex
2;NCS;400;370;100,0;100,0;0,0;0,8148148148148259;1,0;-3e-05;epex
2;NCS;405;375;100,0;100,0;0,0;0,8263888888888999;1,0;-2,75e-05;epex
2;NCS;410;380;100,0;100,0;0,0;0,837962962962974;1,0;-2,5e-05;epex
2;NCS;415;385;100,0;100,0;0,0;0,8495370370370482;1,0;-2,25e-05;epex
2;NCS;420;390;100,0;100,0;0,0;0,8611111111111112;1,0;-2e-05;epex
2;NCS;425;395;100,0;100,0;0,0;0,8726851851851963;1,0;-1,8333333333333336e-05;epex
2;NCS;430;400;100,0;100,0;0,0;0,8842592592592704;1,0;-1,6666666666666667e-05;epex
2;NCS;435;405;100,0;100,0;0,0;0,8958333333333445;1,0;-1,5000000000000002e-05;epex
2;NCS;440;410;100,0;100,0;0,0;0,9074074074074185;1,0;-1,3333333333333332e-05;epex
2;NCS;445;415;100,0;100,0;0,0;0,9189814814814926;1,0;-1,1666666666666668e-05;epex
2;NCS;450;420;100,0;100,0;0,0;0,9305555555555667;1,0;-1e-05;epex
2;NCS;455;425;100,0;100,0;0,0;0,9421296296296408;1,0;-8,333333333333334e-06;epex
2;NCS;460;430;100,0;100,0;0,0;0,9537037037037148;1,0;-6,666666666666667e-06;epex
2;NCS;465;435;100,0;100,0;0,0;0,9652777777777889;1,0;-5e-06;epex
2;NCS;470;440;100,0;100,0;0,0;0,976851851851863;1,0;-3,333333333333334e-06;epex
2;NCS;475;445;100,0;100,0;0,0;0,9884259259259259;1,0;-1,6666666666666654e-06;epex
2;NCS;480;450;0,0;0,0;0,0;1,0;1,0;0,0;epex
2;NCS;485;455;0,0;0,0;0,0;1,0;1,0;3,3333333333333337e-06;epex
2;NCS;490;460;0,0;0,0;0,0;1,0;1,0;6,6666666666666675e-06;epex
2;NCS;495;465;0,0;0,0;0,0;1,0;1,0;1e-05;epex
2;NCS;500;470;0,0;0,0;0,0;1,0;1,0;1,3333333333333337e-05;epex
2;NCS;505;475;0,0;0,0;0,0;1,0;1,0;1,6666666666666667e-05;epex
2;NCS;510;480;0,0;0,0;0,0;1,0;1,0;2e-05;epex
2;NCS;515;485;0,0;0,0;0,0;1,0;1,0;2,3333333333333336e-05;epex
2;NCS;520;490;0,0;0,0;0,0;1,0;1,0;2,666666666666667e-05;epex
2;NCS;525;495;0,0;0,0;0,0;1,0;1,0;3,0000000000000004e-05;epex
2;NCS;530;500;0,0;0,0;0,0;1,0;1,0;3,3333333333333335e-05;epex
2;NCS;535;505;0,0;0,0;0,0;1,0;1,0;3,666666666666667e-05;epex
2;NCS;540;510;0,0;0,0;0,0;1,0;1,0;4e-05;epex
2;NCS;545;515;0,0;0,0;0,0;1,0;1,0;4,166666666666667e-05;epex
2;NCS;550;520;0,0;0,0;0,0;1,0;1,0;4,3333333333333334e-05;epex
2;NCS;555;525;0,0;0,0;0,0;1,0;1,0;4,5e-05;epex
2;NCS;560;530;0,0;0,0;0,0;1,0;1,0;4,666666666666667e-05;epex
2;NCS;565;535;0,0;0,0;0,0;1,0;1,0;4,8333333333333334e-05;epex
2;NCS;570;540;;;;1,0;;5e-05;epex
3;NCS;70;0;100,0;100,0;0,0;0,1940074549880283;1,0;8,333333333333334e-06;epex
3;NCS;75;5;100,0;100,0;0,0;0,20268801054358385;1,0;7,500000000000001e-06;epex
3;NCS;80;10;100,0;100,0;0,0;0,2113685660991394;1,0;6,666666666666667e-06;epex
3;NCS;85;15;100,0;100,0;0,0;0,22004912165469495;1,0;5,833333333333334e-06;epex
3;NCS;90;20;100,0;100,0;0,0;0,2287296772102505;1,0;5e-06;epex
3;NCS;95;25;100,0;100,0;0,0;0,23741023276580606;1,0;4,166666666666667e-06;epex
3;NCS;100;30;100,0;100,0;0,0;0,2460907883213616;1,0;3,3333333333333333e-06;epex
3;NCS;105;35;100,0;100,0;0,0;0,25477134387691747;1,0;2,5e-06;epex
3;NCS;110;40;100,0;100,0;0,0;0,26345189943247305;1,0;1,666666666666667e-06;epex
3;NCS;115;45;100,0;100,0;0,0;0,27213245498802857;1,0;8,333333333333327e-07;epex
3;NCS;120;50;100,0;100,0;0,0;0,28081301054358415;1,0;0,0;epex
3;NCS;125;55;100,0;100,0;0,0;0,2894935660991397;1,0;-8,333333333333334e-07;epex
3;NCS;130;60;100,0;100,0;0,0;0,29817412165469526;1,0;-1,6666666666666669e-06;epex
3;NCS;135;65;100,0;100,0;0,0;0,3068546772102508;1,0;-2,5e-06;epex
3;NCS;140;70;100,0;100,0;0,0;0,31553523276580636;1,0;-3,3333333333333337e-06;epex
3;NCS;145;75;100,0;100,0;0,0;0,3242157883213619;1,0;-4,166666666666667e-06;epex
3;NCS;150;80;100,0;100,0;0,0;0,33289634387691747;1,0;-5e-06;epex
3;NCS;155;85;100,0;100,0;0,0;0,341576899432473;1,0;-5,833333333333334e-06;epex
3;NCS;160;90;100,0;100,0;0,0;0,35025745498802857;1,0;-6,6666666666666675e-06;epex
3;NCS;165;95;100,0;100,0;0,0;0,3589380105435841;1,0;-7,500000000000001e-06;epex
3;NCS;170;100;100,0;100,0;0,0;0,3676185660991397;1,0;-8,333333333333334e-06;epex
3;NCS;175;105;100,0;100,0;0,0;0,3762991216546952;1,0;-9,166666666666668e-06;epex
3;NCS;180;110;100,0;100,0;0,0;0,3849796772102508;1,0;-1e-05;epex
3;NCS;185;115;100,0;100,0;0,0;0,39366023276580636;1,0;-1,1666666666666668e-05;epex
3;NCS;190;120;100,0;100,0;0,0;0,40234078832136194;1,0;-1,3333333333333332e-05;epex
3;NCS;195;125;100,0;100,0;0,0;0,41102134387691747;1,0;-1,5e-05;epex
3;NCS;200;130;100,0;100,0;0,0;0,41970189943247305;1,0;-1,6666666666666667e-05;epex
3;NCS;205;135;100,0;100,0;0,0;0,42838245498802857;1,0;-1,8333333333333333e-05;epex
3;NCS;210;140;100,0;100,0;0,0;0,43706301054358415;1,0;-2e-05;epex
3;NCS;215;145;100,0;100,0;0,0;0,4457435660991397;1,0;-2,1666666666666667e-05;epex
3;NCS;220;150;100,0;100,0;0,0;0,45442412165469526;1,0;-2,3333333333333332e-05;epex
3;NCS;225;155;100,0;100,0;0,0;0,4631046772102508;1,0;-2,5e-05;epex
3;NCS;230;160;100,0;100,0;0,0;0,47178523276580636;1,0;-2,6666666666666667e-05;epex
3;NCS;235;165;100,0;100,0;0,0;0,4804657883213619;1,0;-2,833333333333333e-05;epex
3;NCS;240;170;100,0;100,0;0,0;0,48914634387691747;1,0;-3e-05;epex
3;NCS;245;175;100,0;100,0;0,0;0,497826899432473;1,0;-2,9166666666666663e-05;epex
3;NCS;250;180;100,0;100,0;0,0;0,5065074549880285;1,0;-2,8333333333333335e-05;epex
3;NCS;255;185;100,0;100,0;0,0;0,5151880105435841;1,0;-2,75e-05;epex
3;NCS;260;190;100,0;100,0;0,0;0,5238685660991397;1,0;-2,6666666666666667e-05;epex
3;NCS;265;195;100,0;100,0;0,0;0,5325491216546953;1,0;-2,5833333333333336e-05;epex
3;NCS;270;200;100,0;100,0;0,0;0,5412296772102508;1,0;-2,5e-05;epex
3;NCS;275;205;100,0;100,0;0,0;0,5499102327658064;1,0;-2,4166666666666667e-05;epex
3;NCS;280;210;100,0;100,0;0,0;0,558590788321362;1,0;-2,3333333333333336e-05;epex
3;NCS;285;215;100,0;100,0;0,0;0,5672713438769176;1,0;-2,25e-05;epex
3;NCS;290;220;100,0;100,0;0,0;0,5759518994324732;1,0;-2,1666666666666667e-05;epex
3;NCS;295;225;100,0;100,0;0,0;0,5846324549880287;1,0;-2,0833333333333336e-05;epex
3;NCS;300;230;100,0;100,0;0,0;0,5933130105435843;1,0;-2e-05;epex
3;NCS;305;235;100,0;100,0;0,0;0,6019935660991399;1,0;-2,25e-05;epex
3;NCS;310;240;100,0;100,0;0,0;0,6106741216546955;1,0;-2,5e-05;epex
3;NCS;315;245;100,0;100,0;0,0;0,6193546772102511;1,0;-2,7500000000000004e-05;epex
3;NCS;320;250;100,0;100,0;0,0;0,6280352327658066;1,0;-3,0000000000000004e-05;epex
3;NCS;325;255;100,0;100,0;0,0;0,6367157883213622;1,0;-3,2500000000000004e-05;epex
3;NCS;330;260;100,0;100,0;0,0;0,6453963438769178;1,0;-3,5000000000000004e-05;epex
3;NCS;335;265;100,0;100,0;0,0;0,6540768994324734;1,0;-3,75e-05;epex
3;NCS;340;270;100,0;100,0;0,0;0,662757454988029;1,0;-4e-05;epex
3;NCS;345;275;100,0;100,0;0,0;0,6714380105435845;1,0;-4,25e-05;epex
3;NCS;350;280;100,0;100,0;0,0;0,6801185660991401;1,0;-4,5e-05;epex
3;NCS;355;285;100,0;100,0;0,0;0,6887991216546957;1,0;-4,75e-05;epex
3;NCS;360;290;100,0;100,0;0,0;0,6974796772102513;1,0;-5e-05;epex
3;NCS;365;295;100,0;100,0;0,0;0,7061602327658069;1,0;-4,75e-05;epex
3;NCS;370;300;100,0;100,0;0,0;0,7148407883213624;1,0;-4,5e-05;epex
3;NCS;375;305;100,0;100,0;0,0;0,723521343876918;1,0;-4,25e-05;epex
3;NCS;380;310;100,0;100,0;0,0;0,7322018994324736;1,0;-4e-05;epex
3;NCS;385;315;100,0;100,0;0,0;0,7408824549880292;1,0;-3,75e-05;epex
3;NCS;390;320;100,0;100,0;0,0;0,7495630105435848;1,0;-3,5e-05;epex
3;NCS;395;325;100,0;100,0;0,0;0,7582435660991403;1,0;-3,2500000000000004e-05;epex
3;NCS;400;330;100,0;100,0;0,0;0,7669241216546959;1,0;-3e-05;epex
3;NCS;405;335;100,0;100,0;0,0;0,7756046772102515;1,0;-2,75e-05;epex
3;NCS;410;340;100,0;100,0;0,0;0,7842852327658071;1,0;-2,5e-05;epex
3;NCS;415;345;100,0;100,0;0,0;0,7929657883213627;1,0;-2,25e-05;epex
3;NCS;420;350;100,0;100,0;0,0;0,8016463438769182;1,0;-2e-05;epex
3;NCS;425;355;100,0;100,0;0,0;0,8103268994324738;1,0;-1,8333333333333336e-05;epex
3;NCS;430;360;100,0;100,0;0,0;0,8190074549880294;1,0;-1,6666666666666667e-05;epex
3;NCS;435;365;100,0;100,0;0,0;0,827688010543585;1,0;-1,5000000000000002e-05;epex
3;NCS;440;370;100,0;100,0;0,0;0,8363685660991406;1,0;-1,3333333333333332e-05;epex
3;NCS;445;375;100,0;100,0;0,0;0,8450491216546961;1,0;-1,1666666666666668e-05;epex
